restaurant_id,restaurant_name,city,cuisine_type,rating
3188,Brown and Sons,Johnsonville,Fast Food,4.4
3189,Hicks-Patel,South Jason,Biryani,3.7
3190,"Conley, White and Brown",South Jose,Italian,4.7
3191,Rodriguez-Robinson,Adamville,Chinese,3.9
3192,"Sawyer, Hull and Bradley",Tamifurt,Chinese,4.4
3193,White Inc,Longville,Chinese,3.2
3194,Richardson-Weiss,West Jessica,Biryani,4.7
3195,"Holmes, Martin and Cunningham",South Michaelland,Fast Food,4.5
3196,"Berger, Hicks and Perez",New Kyle,Chinese,3.4
3197,King-Perez,Warrenport,North Indian,3.3
3198,Williams LLC,Bartlettmouth,Chinese,3.6
3199,Clark-Deleon,Kaylafort,Biryani,5.0
3200,Lawson-Bender,South Tracyberg,Italian,3.5
3201,Williams Ltd,Amymouth,North Indian,3.9
3202,"Bolton, Wall and Mcdaniel",North Laurie,Chinese,3.1
3203,"Howell, Jenkins and Cole",Davidshire,Chinese,3.8
3204,Smith-Payne,East Paulport,South Indian,4.1
3205,"Wilson, Daniel and Ewing",Vanessaland,Fast Food,4.9
3206,"Cabrera, Austin and Dillon",Bryanstad,North Indian,4.0
3207,"Hogan, Munoz and Kirk",South Kellybury,South Indian,4.6
3208,"Key, Ward and Leonard",West Matthew,Italian,4.1
3209,Lane Group,Hornhaven,Fast Food,3.1
3210,"Williams, Wong and Brown",Paultown,North Indian,3.6
3211,"Barrera, Shaw and Williams",Christianville,Chinese,4.2
3212,"Powell, Lopez and Baker",New Laurenton,North Indian,4.9
3213,Solomon-Baker,Jasonmouth,Chinese,4.7
3214,"Anderson, Browning and Gardner",New Shelbyton,Fast Food,3.5
3215,Flores Group,Rebeccashire,Chinese,3.4
3216,Jordan-Sanchez,South Josephville,Italian,3.4
3217,Mora PLC,Lake Donaldview,Biryani,4.8
3218,Hunter-Adams,New Erinstad,Chinese,4.7
3219,Williams LLC,New Katrinaport,Italian,4.5
3220,Hill Ltd,Gordonmouth,Biryani,3.8
3221,Wilson Ltd,Port Richardburgh,Fast Food,4.0
3222,Thompson-Smith,Wilsonmouth,Fast Food,3.9
3223,Spears-Howard,East Terryton,North Indian,3.5
3224,Sloan PLC,Valenciashire,Italian,4.0
3225,"Green, Ayala and Stevenson",Tiffanyport,Italian,3.1
3226,Lynch Group,Josephland,South Indian,3.3
3227,"Peterson, Lowe and Zimmerman",Martinezstad,South Indian,4.8
3228,Guzman Group,New Aaron,Biryani,4.5
3229,"Hernandez, Glover and Yang",Port Crystal,Biryani,3.8
3230,"Butler, Bishop and Wells",North Ericberg,South Indian,4.0
3231,Smith-Davis,Port Eddie,Biryani,3.7
3232,Ball-Moore,West Henry,Chinese,4.5
3233,Perry Group,South Richardburgh,South Indian,4.6
3234,Garcia-Brown,Robinsonton,Italian,4.5
3235,Williams and Sons,New Kimberly,Chinese,4.4
3236,Wallace-Rodriguez,Colinstad,Biryani,3.4
3237,Diaz Ltd,West Valeriemouth,Fast Food,3.7
3238,Williams and Sons,Pearsonstad,North Indian,3.9
3239,"Garcia, Lyons and Horn",Nelsonburgh,South Indian,3.7
3240,"Lopez, Smith and Beck",Kellyport,Fast Food,4.5
3241,"Gross, Johnson and Rios",Stevehaven,Biryani,3.7
3242,"Smith, Garcia and Carpenter",New Kevinport,Italian,3.3
3243,Rogers-Holland,Lake Williamtown,North Indian,3.8
3244,"Lopez, Everett and Bush",East Calvin,Fast Food,5.0
3245,Lee-Sawyer,Bryceside,North Indian,3.5
3246,Allen Ltd,North Christopherstad,South Indian,4.2
3247,Morrison-Galvan,North Jamesstad,Biryani,3.9
3248,Johnson-Jones,North Shelbyport,Italian,3.1
3249,Lamb LLC,Shepherdshire,Biryani,4.0
3250,"Smith, Rose and White",West Amytown,North Indian,4.4
3251,Ramirez-Johnson,Monicafort,Fast Food,4.0
3252,Chen Ltd,North Karenborough,South Indian,4.7
3253,Mendoza-Smith,East Jenniferborough,South Indian,3.6
3254,Morrison-Williams,Ronnieside,Biryani,3.2
3255,"Ortiz, Thompson and Oliver",Mosesville,Fast Food,4.9
3256,Mcknight-Maxwell,Christinaport,Fast Food,3.8
3257,Lee-Williams,West Jordan,North Indian,4.2
3258,Perez PLC,East Anthonymouth,Biryani,4.6
3259,"Johnson, Harris and Mata",East Michaelborough,Biryani,3.6
3260,Griffin-Hernandez,South Carlosmouth,Chinese,4.4
3261,"Wagner, Kelly and Williams",Armstrongtown,Biryani,3.3
3262,Sanchez PLC,Smithstad,South Indian,3.6
3263,Craig Group,Normanchester,North Indian,3.3
3264,Lopez Group,Alexandertown,Fast Food,4.6
3265,Brown-Walls,Matthewview,Biryani,3.4
3266,"Ross, Decker and Santos",Port Kenneth,North Indian,4.4
3267,Wood-Werner,Popehaven,Biryani,4.9
3268,Smith Ltd,North Brittneyport,Fast Food,4.1
3269,"Pope, Byrd and Russell",Port Krista,Italian,4.1
3270,Mitchell Inc,New Amanda,Fast Food,3.9
3271,Harrell Ltd,West Phillip,Fast Food,3.7
3272,Brown Group,Traceyborough,Fast Food,4.0
3273,"Young, White and Johnson",West Stephaniechester,Biryani,4.2
3274,Sexton Ltd,South Julieshire,Chinese,5.0
3275,Zuniga and Sons,North Donald,Fast Food,4.9
3276,"Ramirez, Johnson and Mckay",West Marcus,South Indian,4.7
3277,Miranda-Meyers,Wardmouth,South Indian,4.8
3278,"King, Adams and Duke",Davidborough,North Indian,3.9
3279,Garner-Reynolds,Port Andrewshire,Chinese,4.3
3280,Kennedy Ltd,Lake Stephen,North Indian,4.8
3281,Garcia-Mercer,North Colin,South Indian,3.8
3282,Zuniga LLC,West Shannonland,South Indian,4.9
3283,Carr PLC,Pittmanshire,Italian,3.8
3284,"Gomez, Castillo and Maynard",Port Lorimouth,Fast Food,4.2
3285,Sanders-Thomas,Jeffreyview,South Indian,4.4
3286,Wallace PLC,Reyesland,Biryani,4.9
3287,"Tucker, Adams and Porter",Brianport,Biryani,3.5
3288,Murphy-Fitzgerald,Brownmouth,North Indian,4.5
3289,Serrano Inc,Flowersburgh,North Indian,4.0
3290,Smith Group,Port Williamchester,Fast Food,3.5
3291,Jennings Ltd,South Samanthaton,Fast Food,4.6
3292,Knight-Smith,Gabriellaview,Italian,4.1
3293,Perez and Sons,South Katherinehaven,Chinese,4.3
3294,"Allen, Zuniga and Wolfe",Christophermouth,North Indian,3.6
3295,"Greer, Leonard and Adams",Port Jamesside,Fast Food,4.0
3296,Smith-Hill,Lake Jason,North Indian,4.2
3297,Williams-Hurley,Nguyenton,Fast Food,3.8
3298,Smith Group,Kimberlyhaven,South Indian,3.4
3299,Clarke-Jones,West Julieborough,North Indian,4.9
3300,"Miller, Oconnor and Cruz",North Davidville,South Indian,4.0
3301,Lewis-Watkins,West Jessica,North Indian,4.5
3302,Warner and Sons,Port Barbaraton,Chinese,3.8
3303,Gregory and Sons,Watkinsland,Italian,3.7
3304,Evans-Ramirez,Jameshaven,Biryani,3.8
3305,"King, Dennis and Townsend",Kathrynhaven,Biryani,3.8
3306,Perry PLC,Lake Josephfort,Biryani,4.1
3307,"Pena, Heath and Lawson",Lindsayshire,South Indian,4.1
3308,"Adams, Edwards and Wang",Kelseyview,Fast Food,4.0
3309,Tanner-Smith,Loganview,Biryani,3.3
3310,"Roberts, Herrera and David",Lake Amanda,Chinese,4.0
3311,"Griffin, Kim and Stephens",East Kaitlyntown,Biryani,3.3
3312,"Wells, Barnett and Reid",North Andrewfort,North Indian,3.3
3313,"Taylor, Johnson and Cabrera",New Christophertown,South Indian,4.9
3314,"Frey, Blake and Jones",Collinshaven,North Indian,4.2
3315,Hanna-White,Cynthiashire,North Indian,4.3
3316,Cruz PLC,Martinezville,North Indian,3.8
3317,Adams Inc,Lake Erinville,Italian,4.8
3318,"Hamilton, Vargas and Burns",Lake Peter,Italian,4.3
3319,Sparks LLC,Port Andrewville,Fast Food,4.5
3320,Dominguez Group,South Rebeccaborough,South Indian,3.7
3321,Ford-Ross,Nicoleport,Chinese,4.9
3322,Walsh-Smith,South Ianland,Chinese,4.6
3323,"Campbell, Wheeler and Hickman",Fullerchester,Chinese,4.7
3324,Mclaughlin-Ochoa,Lucasland,North Indian,3.3
3325,Campbell-Wright,East Darrylport,Italian,3.5
3326,Sullivan-Strong,West Erica,South Indian,3.6
3327,"Murphy, Howard and King",South Johnmouth,North Indian,3.5
3328,"Wong, Lee and Lopez",New Michael,Italian,4.7
3329,"Stone, Quinn and Mora",Juarezchester,Italian,3.1
3330,Craig-Ramirez,East Bradley,Biryani,3.2
3331,Thompson Group,Mathewsside,Biryani,3.5
3332,Brown-Kirk,Adrianchester,South Indian,3.4
3333,"Bishop, Ruiz and Hensley",Howardstad,South Indian,3.5
3334,Webb-Lowe,Wallaceshire,South Indian,4.6
3335,"Phillips, Galvan and Hill",Katherineshire,North Indian,4.1
3336,Long PLC,East Samantha,Fast Food,3.0
3337,Gutierrez PLC,West Wesleyborough,South Indian,3.9
3338,Romero-Moore,Port John,Biryani,3.8
3339,"Parker, Lopez and Lowe",East Tonyaberg,Fast Food,3.2
3340,Stanley Group,South Nina,North Indian,4.4
3341,Jenkins LLC,Michaelborough,Fast Food,4.4
3342,Mccullough-Carrillo,Millerland,Chinese,4.4
3343,Flowers LLC,Port Angelamouth,Fast Food,4.5
3344,Wright-Woods,Claymouth,South Indian,3.0
3345,Stein PLC,South Roseside,North Indian,4.9
3346,"Davis, Allen and Schwartz",Torresfurt,South Indian,4.6
3347,"Cross, Thompson and Camacho",Cabreraview,Biryani,4.8
3348,"Sanchez, Kaufman and Harrison",Ashleybury,Chinese,3.0
3349,Khan Group,Lake Haleymouth,Biryani,4.9
3350,Phillips-Mahoney,Jamesfort,South Indian,4.6
3351,Hodges-Jenkins,Amandabury,South Indian,4.7
3352,Estes LLC,Josephberg,South Indian,3.2
3353,Miller Inc,Hartside,Italian,4.5
3354,"Campos, Goodman and Brown",North Amber,Chinese,4.9
3355,"Brooks, Moore and Perry",Davidberg,South Indian,4.4
3356,Smith-Levine,Andersonhaven,South Indian,4.1
3357,"White, Huber and Matthews",Lake Samantha,Biryani,4.9
3358,Andrews-Smith,Matthewshaven,Biryani,3.9
3359,Hawkins-Thompson,Butlershire,South Indian,4.2
3360,Johnson LLC,Petersonview,North Indian,4.0
3361,Anderson-Reed,North Bobby,Italian,4.9
3362,"Gutierrez, Hernandez and Williams",North Ryanton,Biryani,3.2
3363,Herrera-Jones,Lake Katie,North Indian,4.0
3364,"Bailey, Harris and Brown",Turnerstad,Italian,4.4
3365,Franklin-Meyers,Port Johnville,South Indian,4.6
3366,White-Santiago,Vargasbury,Chinese,4.2
3367,"Braun, Brown and Navarro",Lake Jeremiah,Fast Food,4.8
3368,"Smith, Monroe and Hutchinson",Morafort,Fast Food,4.9
3369,Frank-Werner,Christinaside,South Indian,3.1
3370,Sanchez and Sons,West Anne,Biryani,3.8
3371,Walters and Sons,North Deborah,North Indian,3.0
3372,Cox LLC,South Crystal,Chinese,3.7
3373,Frost-Bautista,Ashleyport,Italian,4.1
3374,Carter-Gray,West April,South Indian,4.8
3375,Robles-Miller,New Billy,Chinese,4.7
3376,Blevins Ltd,Heathermouth,Chinese,3.3
3377,"Adams, Pena and Oliver",Woodsshire,Biryani,3.2
3378,Harris-Moore,Lake Julie,Italian,4.2
3379,Gomez-Good,East Hannahtown,Chinese,4.1
3380,Dunn-Mason,Lake Jonathanfort,Biryani,3.5
3381,Davis-Young,Hebertburgh,North Indian,4.8
3382,Shelton Group,Leslieland,Biryani,4.9
3383,Jacobs Group,Carsonmouth,North Indian,3.8
3384,Sims LLC,Juliemouth,North Indian,4.8
3385,Williams-Higgins,West Brandystad,Chinese,3.8
3386,Harrell-Brown,South Joshua,Biryani,4.5
3387,"Hart, Kerr and Nguyen",North Anthonyport,North Indian,4.0
3388,Smith-Jones,West Tylerton,Italian,3.2
3389,Walker PLC,Millerview,Chinese,4.9
3390,"Beck, Gomez and Stewart",North Valerie,Biryani,3.9
3391,"Fitzgerald, Stephens and Mullen",North Dakota,Biryani,4.5
3392,"Rodriguez, Ramos and Williams",New Aliciamouth,Fast Food,3.7
3393,Bailey and Sons,Lake Taylorhaven,Biryani,3.0
3394,Tyler-Cunningham,Ericport,Chinese,3.2
3395,Valencia-Bennett,Lake Brandi,Italian,4.0
3396,"Taylor, Dominguez and Allen",Port Jennifer,Biryani,4.4
3397,Levine-Beltran,East Daltonborough,Fast Food,3.7
3398,"Ramos, Martinez and Fuller",South Kennethshire,Chinese,4.4
3399,"Mitchell, Martinez and Myers",Port Adrianshire,North Indian,4.4
3400,Moore-Butler,West Lisa,South Indian,4.4
3401,Harmon and Sons,Port Melissaville,South Indian,4.0
3402,"Macdonald, Bennett and Lopez",Jasonborough,North Indian,4.8
3403,"Charles, Mckee and Anderson",New Joshua,Biryani,4.0
3404,Kelley Group,North Josephland,South Indian,3.9
3405,"Diaz, Mckay and Fisher",South John,South Indian,3.4
3406,Davies-Henderson,Port Peter,North Indian,3.6
3407,"Savage, Mitchell and Bentley",Mayerfurt,Biryani,3.1
3408,"Jordan, Gregory and Gordon",Lake Cynthia,Biryani,4.3
3409,Benitez PLC,Kirkburgh,North Indian,3.5
3410,Suarez-Walker,Adamsfurt,Biryani,3.6
3411,Evans-Bowen,South Hannah,Biryani,4.5
3412,Benitez-Reed,Fitzgeraldhaven,Chinese,3.7
3413,Massey Ltd,East Derrickfurt,Chinese,3.5
3414,"Brooks, Boyd and Gonzales",East Tyler,North Indian,3.3
3415,"Daugherty, Carlson and Davis",South Rachelland,Italian,4.5
3416,"French, Smith and Guerra",Prestonberg,South Indian,3.3
3417,Short Ltd,Juanburgh,Chinese,3.9
3418,Bowers-Cruz,Michealport,South Indian,4.0
3419,"Alexander, Welch and Reyes",Allenshire,Fast Food,4.4
3420,Rodriguez LLC,Douglastown,North Indian,4.3
3421,Russell-Mckenzie,East Kristinbury,Italian,4.6
3422,Lawson-Martinez,Torresshire,Fast Food,3.1
3423,"Brown, Larsen and Bullock",West Jamesfurt,Fast Food,3.6
3424,"Martin, Thomas and Jones",North Antonio,Biryani,3.6
3425,Glover and Sons,Lake Maurice,Fast Food,3.3
3426,Carpenter-Holmes,Harrisview,North Indian,3.6
3427,Santiago Ltd,Shawberg,Chinese,3.6
3428,"Caldwell, Sosa and Oconnor",Stevensstad,North Indian,4.0
3429,Morgan LLC,South Debraton,Chinese,4.3
3430,Wilson PLC,West Amberberg,Fast Food,3.8
3431,Taylor-Parker,Montesfurt,Fast Food,4.4
3432,Reyes LLC,East Robertton,Italian,3.7
3433,Frazier-Fuller,Robinmouth,Chinese,3.6
3434,"Bowers, Santana and Wall",West Paulfort,Fast Food,4.1
3435,Jacobs and Sons,Riveraside,Biryani,3.0
3436,Arnold-Hudson,East Gregg,South Indian,3.2
3437,"Young, Reed and Edwards",Kevinfurt,Italian,3.8
3438,House and Sons,East Sethmouth,North Indian,4.9
3439,"Barnett, Brown and Evans",Reginafort,Italian,4.4
3440,Hill-Hawkins,East Benjaminborough,South Indian,3.2
3441,Lawson Inc,Port Lisaberg,Chinese,4.7
3442,Hanson-Watkins,New Jacobberg,North Indian,4.5
3443,Perez-Gibson,Lopezshire,North Indian,4.2
3444,Campbell-Burnett,Port Jacquelineborough,Chinese,4.6
3445,Chavez Ltd,Petersonview,Italian,3.8
3446,Spence-Warren,Kingmouth,Fast Food,3.4
3447,Smith-Beasley,Danielside,Italian,4.0
3448,Barron-King,North Carolyntown,South Indian,4.1
3449,Perry LLC,North Roberta,Biryani,4.1
3450,"Keller, Lewis and Dickson",Anthonymouth,Fast Food,4.1
3451,"Berg, Mejia and Lopez",Portershire,Italian,4.9
3452,Hunt and Sons,Taylorberg,Biryani,4.8
3453,Hurst-Parks,Deanberg,Biryani,4.8
3454,Evans-Wheeler,West Barbarastad,Chinese,4.6
3455,Williams-Patterson,Susanstad,South Indian,4.9
3456,Poole-Oconnor,New Jenniferport,South Indian,3.2
3457,Waller Ltd,Tracyberg,South Indian,3.5
3458,Hall-Harper,East John,Fast Food,4.0
3459,Armstrong Group,North Albert,North Indian,4.7
3460,"Murphy, Mayo and Smith",Wangtown,Fast Food,4.0
3461,Smith PLC,Chaneychester,Italian,4.5
3462,Carroll PLC,East Juan,Biryani,3.3
3463,English-Butler,Baileyfurt,Biryani,3.5
3464,Scott and Sons,Darrellfort,North Indian,4.5
3465,"Knox, Taylor and Medina",East Justin,Italian,3.3
3466,"Hudson, Ross and Hudson",Summersland,North Indian,3.7
3467,Allen-Owen,Stacyview,Biryani,3.5
3468,Norris Inc,East John,Fast Food,3.7
3469,Jones PLC,Lake Johnfurt,South Indian,4.4
3470,"Collins, Gray and Weaver",North Kimberlystad,Biryani,3.7
3471,"Branch, Edwards and Hill",Robinsonmouth,Chinese,4.1
3472,"Wilson, Combs and Brown",Stephaniebury,South Indian,3.2
3473,"Benson, Wagner and Murphy",Beckborough,Biryani,4.6
3474,Madden Group,Mollyton,Fast Food,3.7
3475,Clark Ltd,Port Vernon,North Indian,4.3
3476,Torres Group,East Kellystad,South Indian,4.5
3477,Preston-Hall,North Danaport,Fast Food,3.4
3478,Williams-Patton,Lake Karenside,Italian,4.8
3479,Love and Sons,Huntfort,Chinese,4.2
3480,"Bailey, Johnson and Greene",Shawburgh,South Indian,3.9
3481,Barker-Walker,Christyborough,North Indian,3.4
3482,Ayala Inc,West Jodyland,Italian,4.9
3483,Waller Inc,Patriciaville,Fast Food,4.5
3484,Reed PLC,Parrishport,Chinese,3.4
3485,"Zimmerman, Price and Randall",West Sharon,North Indian,3.7
3486,Williams Ltd,Stevenmouth,Fast Food,4.6
3487,Mason-Alvarado,Zacharyburgh,Fast Food,4.4
3488,"Morris, Franklin and Bennett",Turnerchester,South Indian,4.5
3489,"Velez, Powell and Pearson",Port Nancy,South Indian,3.9
3490,"Meyer, Fields and Hill",Spenceton,North Indian,4.4
3491,Patterson and Sons,Sandrafurt,Biryani,3.8
3492,Rice Inc,Bishopshire,Biryani,3.4
3493,Carey and Sons,Jessicaberg,Fast Food,4.3
3494,Jones-Weber,South Andrew,South Indian,5.0
3495,"Wheeler, Morrison and Rose",Anthonystad,Chinese,3.6
3496,Christensen Group,Bensonburgh,Chinese,3.9
3497,"Rogers, Lewis and Diaz",New Savannah,Fast Food,4.3
3498,Hall and Sons,Isaiahmouth,South Indian,4.1
3499,Ellis-Cunningham,Marshbury,North Indian,4.7
3500,Smith-Smith,Lake Justinburgh,North Indian,4.5
3501,"Savage, Lindsey and Williams",South Alicia,North Indian,3.1
3502,"Kennedy, Lynn and Garcia",Lake Jennifer,Chinese,5.0
3503,"Green, Harrison and Rodriguez",Steeleside,South Indian,4.5
3504,Newman-Bryant,Port Dianemouth,South Indian,4.7
3505,Smith-Brady,Velasquezport,Chinese,4.3
3506,Dean Group,Beardland,North Indian,4.7
3507,Hoffman PLC,Janetview,North Indian,3.2
3508,Perry Ltd,South Katie,Fast Food,3.7
3509,"Bauer, Lang and Hayes",West Kennethfurt,Biryani,4.8
3510,Jenkins Group,North Jessicafurt,Italian,3.4
3511,"Acosta, Brown and Spencer",Derekshire,Biryani,3.2
3512,Boyd-Hodges,New Josephchester,South Indian,4.6
3513,Waller and Sons,New Joan,South Indian,4.7
3514,Alvarez-Frazier,Lake Paige,South Indian,3.3
3515,Ellison-Collins,Theresaview,Biryani,4.7
3516,Gibbs LLC,New Terry,Italian,4.4
3517,Malone LLC,Nataliehaven,Fast Food,4.0
3518,Howard-Martinez,Danielston,Biryani,4.7
3519,Mcconnell PLC,Alvinhaven,Italian,3.8
3520,Olson-Perry,East Timothyton,North Indian,3.4
3521,"Conway, Houston and Jenkins",West Tarashire,North Indian,3.6
3522,Fisher Group,Blairtown,South Indian,4.0
3523,Wong-Johnson,Escobarstad,Chinese,4.1
3524,Oliver-Johnson,Christopherchester,South Indian,4.6
3525,"Howard, Vance and Thomas",Lake Billyview,Chinese,4.6
3526,Simon-Terry,Williammouth,Italian,4.2
3527,Dean-Navarro,Kevinbury,North Indian,4.6
3528,"Wilkins, Luna and Higgins",Jennifertown,Biryani,3.4
3529,Weber-Hansen,West Matthewberg,Chinese,3.1
3530,"Murray, Rice and Rice",Kathleenborough,Italian,4.7
3531,"Camacho, Myers and Martin",Rodriguezport,North Indian,3.2
3532,"Valenzuela, Daugherty and Lopez",Alanview,Biryani,3.5
3533,Cantu-Silva,Annaburgh,Chinese,4.4
3534,Nelson LLC,North Monicaborough,South Indian,3.8
3535,"Peters, Martinez and Scott",Levinehaven,South Indian,4.8
3536,Walls Group,Scottmouth,South Indian,3.6
3537,"Garcia, Baker and Davies",East Amandamouth,Italian,3.0
3538,Kemp Inc,Port Jonathan,South Indian,3.6
3539,"Medina, Simpson and Weaver",Jordanville,Fast Food,4.2
3540,Thompson and Sons,Hensleytown,North Indian,3.8
3541,Dixon Inc,Fosterberg,Italian,4.1
3542,"Johnson, Gutierrez and Pratt",South Debraview,Biryani,4.8
3543,"Cain, Murillo and Brooks",Allenburgh,South Indian,4.8
3544,"Rodriguez, Ibarra and Austin",West Stephanie,North Indian,3.5
3545,Morales-Turner,East Martinshire,Chinese,3.9
3546,"Martinez, Coleman and Stevens",Alanside,South Indian,4.1
3547,Johnson Ltd,Stevenschester,North Indian,4.9
3548,"Williams, Rivers and Wood",Lake Anitafurt,Fast Food,5.0
3549,"Farmer, Joseph and Taylor",Johnsonfort,Chinese,3.5
3550,"Anderson, Haney and Lynch",Lake Michaelberg,Fast Food,4.5
3551,Hunter and Sons,Laneview,Biryani,3.8
3552,Rice Inc,Jasminefort,North Indian,3.0
3553,"Williams, Phillips and Caldwell",Debbieside,Fast Food,3.0
3554,Gibson-Williams,Wrighthaven,Biryani,3.9
3555,Baker LLC,South Lorifort,North Indian,4.0
3556,"Allen, Gay and Rivera",Timothyberg,North Indian,3.0
3557,"Harris, Wade and Ramsey",Evansside,Fast Food,4.4
3558,"Spencer, Cruz and Allen",Andreastad,North Indian,3.6
3559,Jackson-Bryant,Port Denisemouth,South Indian,4.1
3560,Thompson-Hines,Lewischester,North Indian,3.6
3561,Allison Ltd,Sandrachester,Italian,3.3
3562,Kidd Group,Reyesshire,Biryani,3.8
3563,Simmons Group,South Laurenland,North Indian,3.5
3564,"Pena, Jennings and Houston",East Steventown,Italian,4.1
3565,Ferrell Inc,Alvarezhaven,North Indian,3.4
3566,Hicks LLC,Port Brandon,North Indian,4.0
3567,"Lopez, Mcgee and Tucker",Sarahport,Fast Food,3.3
3568,"Steele, James and Hines",Burgessmouth,South Indian,4.3
3569,"Zimmerman, Miller and Bryan",Macdonaldberg,Biryani,4.5
3570,Townsend PLC,East Nicole,South Indian,3.2
3571,"Berry, Schmidt and Cordova",West Karen,Chinese,3.9
3572,Flowers-Martin,Lisaland,Fast Food,3.1
3573,Green-Walsh,New Jennifer,Fast Food,4.2
3574,Moore and Sons,Markmouth,South Indian,3.5
3575,Hayden-Kline,East Elizabeth,Fast Food,4.1
3576,"Potter, Ward and Rhodes",Wagnershire,South Indian,4.0
3577,Hopkins Ltd,Hortonchester,Fast Food,4.8
3578,Evans PLC,New Steven,North Indian,4.1
3579,Boyd-Walker,New Melissa,South Indian,4.2
3580,Howe-Burns,South Heatherhaven,South Indian,3.8
3581,"Hill, Lutz and Pruitt",North Franklinville,Italian,4.9
3582,"Ware, Chavez and Browning",Lauraland,Fast Food,4.6
3583,Macias-Dougherty,Murillotown,Fast Food,3.6
3584,Green Ltd,Lake Melanie,South Indian,4.7
3585,Greene-Lozano,West Debrafurt,North Indian,3.9
3586,"Bright, Allen and Martin",Lake Staceyport,North Indian,4.7
3587,Parker-Wright,Paulchester,Biryani,4.6
3588,"Henry, Davis and Casey",Port William,North Indian,3.4
3589,"Green, Wells and Ruiz",Lake Walter,Fast Food,4.4
3590,Taylor LLC,Garciabury,Italian,3.6
3591,Martin Group,Thompsonmouth,South Indian,3.6
3592,Walter PLC,Vincentville,Chinese,3.6
3593,Smith Inc,Lake Tomtown,Italian,4.5
3594,Chan-Jones,Forbesberg,Chinese,3.5
3595,Christian Group,Alyssabury,Italian,3.0
3596,George PLC,Odonnellport,North Indian,4.4
3597,Peters-Barnett,Lake Michellefort,Fast Food,3.3
3598,"Thomas, Smith and Taylor",Williamsland,Chinese,3.2
3599,Johnson-James,Lake Robert,Italian,3.5
3600,"Montgomery, Evans and Fischer",Lake Nancyshire,Fast Food,3.8
3601,Montoya PLC,Lake Austin,Chinese,4.0
3602,Estrada-Clark,Hannahville,South Indian,3.1
3603,Lee-Harris,Woodbury,Italian,4.9
3604,Williams PLC,Craigmouth,South Indian,4.4
3605,"Benson, Barnett and Green",New Raymond,North Indian,3.6
3606,"Oliver, Schaefer and Hudson",Kevintown,South Indian,3.6
3607,Moss Group,Michelleborough,South Indian,3.9
3608,Reed-Le,South Jennifer,Biryani,4.3
3609,Fowler-Walker,New Victoria,Italian,3.3
3610,Brown and Sons,Downsstad,North Indian,3.4
3611,"Smith, Bright and Hall",Nathanport,South Indian,4.7
